stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08215:12609:0:2","Heidelsheim Brettener Str.","49.0979686399462","8.64287999592668","0246","","","Parent12609"
"de:08215:12611:0:1","Heidelsheim Marktplatz","49.1015388111982","8.64366153022397","0246","","","Parent12611"
"de:08215:12611:0:2","Heidelsheim Marktplatz","49.1016211514921","8.64341000194438","0246","","","Parent12611"
"de:08215:12614:1:1","Bruchsal Campus","49.1174632342129","8.59052618116091","0246","","",""
"de:08215:12615:0:1","Bruchsal Württemberger Str.","49.1221549067807","8.60294089838917","0246","","","Parent12615"
"de:08215:12615:0:2","Bruchsal Württemberger Str.","49.1222960028405","8.60285106686074","0246","","","Parent12615"
"de:08215:12616:0:1","Bruchsal Bürgerpark","49.1240126394134","8.60110833520931","0246","","","Parent12616"
"de:08215:12616:0:2","Bruchsal Bürgerpark","49.123460030016","8.60082985747119","0246","","","Parent12616"
"de:08215:12619:0:1","Bruchsal Pfeilerstraße","49.1252354127866","8.59862898502479","0246","","","Parent12619"
"de:08215:12619:0:2","Bruchsal Pfeilerstraße","49.1249003288519","8.59912305843113","0246","","","Parent12619"
"de:08215:12622:0:1","Bruchsal Friedrichsplatz","49.1245652426528","8.59552979729415","0246","","","Parent12622"
"de:08215:12622:0:2","Bruchsal Friedrichsplatz","49.1246593021653","8.59544894891857","0246","","","Parent12622"
"de:08215:12623:0:1","Bruchsal Neutorstraße","49.1217139790067","8.59624844952154","0246","","","Parent12623"
"de:08215:12623:0:2","Bruchsal Neutorstraße","49.1217668905466","8.59602387070048","0246","","","Parent12623"
"de:08215:12624:0:1","Bruchsal Silberhölle","49.1193564186602","8.59888051330438","0246","","","Parent12624"
"de:08215:12624:0:2","Bruchsal Silberhölle","49.1192917458495","8.59876373231743","0246","","","Parent12624"
"de:08215:12626:0:1","Bruchsal Rendezvous","49.1256939450281","8.59352655421028","0246","","","Parent12626"
"de:08215:12626:0:2","Bruchsal Rendezvous","49.1258350310186","8.59331994169491","0246","","","Parent12626"
"de:08215:12627:0:1","Bruchsal Weiherberg","49.1131004036282","8.58580104276578","0246","","",""
"de:08215:12628:0:1","Bruchsal Weiherbergstraße","49.1132591656465","8.59038245071543","0246","","","Parent12628"
"de:08215:12628:0:2","Bruchsal Weiherbergstraße","49.1134120471098","8.59091245673313","0246","","","Parent12628"
"de:08215:12630:0:1","Bruchsal Salinenstraße","49.1217668905466","8.59113703555419","0246","","","Parent12630"
"de:08215:12630:0:2","Bruchsal Salinenstraße","49.1217198580695","8.5909483893445","0246","","","Parent12630"
"de:08215:12631:0:1","Bruchsal Liebigstraße","49.1139588884872","8.59494589235939","0246","","","Parent12631"
"de:08215:12631:0:2","Bruchsal Liebigstraße","49.1139882883905","8.59479317876107","0246","","","Parent12631"
"de:08215:12632:0:1","Bruchsal Bahnhof/Hildastraße","49.1244065168208","8.59127178284683","0246","","",""
"de:08215:12633:0:1","Bruchsal Damianstor","49.1296206885252","8.59959916553178","0246","","",""
"de:08215:12634:0:1","Bruchsal Zickstraße","49.132201118579","8.59670659031651","0246","","","Parent12634"
"de:08215:12634:0:2","Bruchsal Zickstraße","49.1320424171899","8.59670659031651","0246","","","Parent12634"
