service_id,date,exception_type
"T0+aa1#3","20200103","2"
"T0+aa1#3","20200106","2"
"T0+aa1#3","20200107","2"
"T0+aa1#3","20200108","2"
"T0+aa1#3","20200109","2"
"T0+aa1#3","20200110","2"
"T0+aa1#3","20200113","2"
"T0+aa1#3","20200114","2"
"T0+aa1#3","20200115","2"
"T0+aa1#3","20200116","2"
"T0+aa1#3","20200117","2"
"T0+aa1#3","20200120","2"
"T0+aa1#3","20200121","2"
"T0+aa1#3","20200122","2"
"T0+aa1#3","20200123","2"
"T0+aa1#3","20200124","2"
"T0+aa1#3","20200127","2"
"T0+aa1#3","20200128","2"
"T0+aa1#3","20200129","2"
"T0+aa1#3","20200130","2"
"T0+aa1#3","20200131","2"
"T0+aa1#3","20200203","2"
"T0+aa1#3","20200204","2"
"T0+aa1#3","20200205","2"
"T0+aa1#3","20200206","2"
"T0+aa1#3","20200207","2"
"T0+aa1#3","20200210","2"
"T0+aa1#3","20200211","2"
"T0+aa1#3","20200212","2"
"T0+aa1#3","20200213","2"
"T0+aa1#3","20200214","2"
"T0+aa1#3","20200217","2"
"T0+aa1#3","20200218","2"
"T0+aa1#3","20200219","2"
"T0+aa1#3","20200220","2"
"T0+aa1#3","20200221","2"
"T0+aa1#3","20200224","2"
"T0+aa1#3","20200225","2"
"T0+aa1#3","20200226","2"
"T0+aa1#3","20200227","2"
"T0+aa1#3","20200228","2"
"T0+aa1#3","20200302","2"
"T0+aa1#3","20200303","2"
"T0+aa1#3","20200304","2"
"T0+aa1#3","20200305","2"
"T0+aa1#3","20200306","2"
"T0+aa1#3","20200309","2"
"T0+aa1#3","20200310","2"
"T0+aa1#3","20200311","2"
"T0+aa1#3","20200312","2"
"T0+aa1#3","20200313","2"
"T0+aa1#3","20200316","2"
"T0+aa1#3","20200317","2"
"T0+aa1#3","20200318","2"
"T0+aa1#3","20200319","2"
"T0+aa1#3","20200320","2"
"T0+aa1#3","20200323","2"
"T0+aa1#3","20200324","2"
"T0+aa1#3","20200325","2"
"T0+aa1#3","20200326","2"
"T0+aa1#3","20200327","2"
"T0+aa1#3","20200330","2"
"T0+aa1#3","20200331","2"
"T0+aa1#3","20200401","2"
"T0+aa1#3","20200402","2"
"T0+aa1#3","20200403","2"
"T0+aa1#3","20200406","2"
"T0+aa1#3","20200407","2"
"T0+aa1#3","20200408","2"
"T0+aa1#3","20200409","2"
"T0+aa1#3","20200410","2"
"T0+aa1#3","20200413","2"
"T0+aa1#3","20200501","2"
"T0+aa1#3","20200521","2"
"T0+aa1#3","20200601","2"
"T0+aa1#3","20200611","2"
"T0+aa2","20191224","2"
"T0+aa2","20191225","2"
"T0+aa2","20191226","2"
"T0+aa2","20191231","2"
"T0+aa2","20200101","2"
"T0+aa2","20200106","2"
"T0+aa2","20200410","2"
"T0+aa2","20200413","2"
"T0+aa2","20200414","2"
"T0+aa2","20200415","2"
"T0+aa2","20200416","2"
"T0+aa2","20200417","2"
"T0+aa2","20200420","2"
"T0+aa2","20200421","2"
"T0+aa2","20200422","2"
"T0+aa2","20200423","2"
"T0+aa2","20200424","2"
"T0+aa2","20200427","2"
"T0+aa2","20200428","2"
"T0+aa2","20200429","2"
"T0+aa2","20200430","2"
"T0+aa2","20200501","2"
"T0+aa2","20200504","2"
"T0+aa2","20200505","2"
"T0+aa2","20200506","2"
"T0+aa2","20200507","2"
"T0+aa2","20200508","2"
"T0+aa2","20200511","2"
"T0+aa2","20200512","2"
"T0+aa2","20200513","2"
"T0+aa2","20200514","2"
"T0+aa2","20200515","2"
"T0+aa2","20200518","2"
"T0+aa2","20200519","2"
"T0+aa2","20200520","2"
"T0+aa2","20200521","2"
"T0+aa2","20200522","2"
"T0+aa2","20200525","2"
"T0+aa2","20200526","2"
"T0+aa2","20200527","2"
"T0+aa2","20200528","2"
"T0+aa2","20200529","2"
"T0+aa2","20200601","2"
"T0+aa2","20200602","2"
"T0+aa2","20200603","2"
"T0+aa2","20200604","2"
"T0+aa2","20200605","2"
"T0+aa2","20200608","2"
"T0+aa2","20200609","2"
"T0+aa2","20200610","2"
"T0+aa2","20200611","2"
"T0+aa2","20200612","2"
"T0+aa2#1","20191224","2"
"T0+aa2#1","20191225","2"
"T0+aa2#1","20191226","2"
"T0+aa2#1","20191231","2"
"T0+aa2#1","20200101","2"
"T0+aa2#1","20200106","2"
"T0+aa2#1","20200225","2"
"T0+aa2#1","20200410","2"
"T0+aa2#1","20200413","2"
"T0+aa2#1","20200414","2"
"T0+aa2#1","20200415","2"
"T0+aa2#1","20200416","2"
"T0+aa2#1","20200417","2"
"T0+aa2#1","20200420","2"
"T0+aa2#1","20200421","2"
"T0+aa2#1","20200422","2"
"T0+aa2#1","20200423","2"
"T0+aa2#1","20200424","2"
"T0+aa2#1","20200427","2"
"T0+aa2#1","20200428","2"
"T0+aa2#1","20200429","2"
"T0+aa2#1","20200430","2"
"T0+aa2#1","20200501","2"
"T0+aa2#1","20200504","2"
"T0+aa2#1","20200505","2"
"T0+aa2#1","20200506","2"
"T0+aa2#1","20200507","2"
"T0+aa2#1","20200508","2"
"T0+aa2#1","20200511","2"
"T0+aa2#1","20200512","2"
"T0+aa2#1","20200513","2"
"T0+aa2#1","20200514","2"
"T0+aa2#1","20200515","2"
"T0+aa2#1","20200518","2"
"T0+aa2#1","20200519","2"
"T0+aa2#1","20200520","2"
"T0+aa2#1","20200521","2"
"T0+aa2#1","20200522","2"
"T0+aa2#1","20200525","2"
"T0+aa2#1","20200526","2"
"T0+aa2#1","20200527","2"
"T0+aa2#1","20200528","2"
"T0+aa2#1","20200529","2"
"T0+aa2#1","20200601","2"
"T0+aa2#1","20200602","2"
"T0+aa2#1","20200603","2"
"T0+aa2#1","20200604","2"
"T0+aa2#1","20200605","2"
"T0+aa2#1","20200608","2"
"T0+aa2#1","20200609","2"
"T0+aa2#1","20200610","2"
"T0+aa2#1","20200611","2"
"T0+aa2#1","20200612","2"
"T0+aa2#3","20191224","2"
"T0+aa2#3","20191225","2"
"T0+aa2#3","20191226","2"
"T0+aa2#3","20191231","2"
"T0+aa2#3","20200101","2"
"T0+aa2#3","20200106","2"
"T0+aa2#3","20200228","2"
"T0+aa2#3","20200410","2"
"T0+aa2#3","20200413","2"
"T0+aa2#3","20200414","2"
"T0+aa2#3","20200415","2"
"T0+aa2#3","20200416","2"
"T0+aa2#3","20200417","2"
"T0+aa2#3","20200420","2"
"T0+aa2#3","20200421","2"
"T0+aa2#3","20200422","2"
"T0+aa2#3","20200423","2"
"T0+aa2#3","20200424","2"
"T0+aa2#3","20200427","2"
"T0+aa2#3","20200428","2"
"T0+aa2#3","20200429","2"
"T0+aa2#3","20200430","2"
"T0+aa2#3","20200501","2"
"T0+aa2#3","20200504","2"
"T0+aa2#3","20200505","2"
"T0+aa2#3","20200506","2"
"T0+aa2#3","20200507","2"
"T0+aa2#3","20200508","2"
"T0+aa2#3","20200511","2"
"T0+aa2#3","20200512","2"
"T0+aa2#3","20200513","2"
"T0+aa2#3","20200514","2"
"T0+aa2#3","20200515","2"
"T0+aa2#3","20200518","2"
"T0+aa2#3","20200519","2"
"T0+aa2#3","20200520","2"
"T0+aa2#3","20200521","2"
"T0+aa2#3","20200522","2"
"T0+aa2#3","20200525","2"
"T0+aa2#3","20200526","2"
"T0+aa2#3","20200527","2"
"T0+aa2#3","20200528","2"
"T0+aa2#3","20200529","2"
"T0+aa2#3","20200601","2"
"T0+aa2#3","20200602","2"
"T0+aa2#3","20200603","2"
"T0+aa2#3","20200604","2"
"T0+aa2#3","20200605","2"
"T0+aa2#3","20200608","2"
"T0+aa2#3","20200609","2"
"T0+aa2#3","20200610","2"
"T0+aa2#3","20200611","2"
"T0+aa2#3","20200612","2"
"T0+aa2#5","20191224","2"
"T0+aa2#5","20191225","2"
"T0+aa2#5","20191226","2"
"T0+aa2#5","20191231","2"
"T0+aa2#5","20200101","2"
"T0+aa2#5","20200106","2"
"T0+aa2#5","20200130","2"
"T0+aa2#5","20200206","2"
"T0+aa2#5","20200213","2"
"T0+aa2#5","20200220","2"
"T0+aa2#5","20200410","2"
"T0+aa2#5","20200413","2"
"T0+aa2#5","20200414","2"
"T0+aa2#5","20200415","2"
"T0+aa2#5","20200416","2"
"T0+aa2#5","20200417","2"
"T0+aa2#5","20200420","2"
"T0+aa2#5","20200421","2"
"T0+aa2#5","20200422","2"
"T0+aa2#5","20200423","2"
"T0+aa2#5","20200424","2"
"T0+aa2#5","20200427","2"
"T0+aa2#5","20200428","2"
"T0+aa2#5","20200429","2"
"T0+aa2#5","20200430","2"
"T0+aa2#5","20200501","2"
"T0+aa2#5","20200504","2"
"T0+aa2#5","20200505","2"
"T0+aa2#5","20200506","2"
"T0+aa2#5","20200507","2"
"T0+aa2#5","20200508","2"
"T0+aa2#5","20200511","2"
"T0+aa2#5","20200512","2"
"T0+aa2#5","20200513","2"
"T0+aa2#5","20200514","2"
"T0+aa2#5","20200515","2"
"T0+aa2#5","20200518","2"
"T0+aa2#5","20200519","2"
"T0+aa2#5","20200520","2"
"T0+aa2#5","20200521","2"
"T0+aa2#5","20200522","2"
"T0+aa2#5","20200525","2"
"T0+aa2#5","20200526","2"
"T0+aa2#5","20200527","2"
"T0+aa2#5","20200528","2"
"T0+aa2#5","20200529","2"
"T0+aa2#5","20200601","2"
"T0+aa2#5","20200602","2"
"T0+aa2#5","20200603","2"
"T0+aa2#5","20200604","2"
"T0+aa2#5","20200605","2"
"T0+aa2#5","20200608","2"
"T0+aa2#5","20200609","2"
"T0+aa2#5","20200610","2"
"T0+aa2#5","20200611","2"
"T0+aa2#5","20200612","2"
"T0+aJ","20191224","2"
"T0+aJ","20191225","2"
"T0+aJ","20191226","2"
"T0+aJ","20191227","2"
"T0+aJ","20191230","2"
"T0+aJ","20191231","2"
"T0+aJ","20200101","2"
"T0+aJ","20200106","2"
"T0+aJ","20200410","2"
"T0+aJ","20200413","2"
"T0+aJ","20200501","2"
"T0+aJ","20200521","2"
"T0+aJ","20200601","2"
"T0+aJ","20200611","2"
"T0+am","20191223","2"
"T0+am","20191224","2"
"T0+am","20191226","2"
"T0+am","20191230","2"
"T0+am","20191231","2"
"T0+am","20200102","2"
"T0+am","20200106","2"
"T0+am","20200107","2"
"T0+am","20200224","2"
"T0+am","20200225","2"
"T0+am","20200227","2"
"T0+am","20200406","2"
"T0+am","20200407","2"
"T0+am","20200409","2"
"T0+am","20200413","2"
"T0+am","20200414","2"
"T0+am","20200416","2"
"T0+am","20200520","1"
"T0+am","20200521","2"
"T0+am","20200601","2"
"T0+am","20200602","2"
"T0+am","20200604","2"
"T0+am","20200608","2"
"T0+am","20200609","2"
"T0+am","20200611","2"
"T0+an100","20191224","2"
"T0+an100","20191225","2"
"T0+an100","20191226","2"
"T0+an100","20191231","2"
"T0+an100","20200101","2"
"T0+an100","20200106","2"
"T0+an100","20200225","2"
"T0+an100","20200410","2"
"T0+an100","20200413","2"
"T0+an100","20200501","2"
"T0+an100","20200521","2"
"T0+an100","20200601","2"
"T0+an100","20200611","2"
"T0+ao100","20191217","2"
"T0+ao100","20191218","2"
"T0+ao100","20191219","2"
"T0+ao100","20191224","2"
"T0+ao100","20191225","2"
"T0+ao100","20191226","2"
"T0+ao100","20191231","2"
"T0+ao100","20200101","2"
"T0+ao100","20200102","2"
"T0+ao100","20200107","2"
"T0+ao100","20200108","2"
"T0+ao100","20200114","2"
"T0+ao100","20200115","2"
"T0+ao100","20200116","2"
"T0+ao100","20200121","2"
"T0+ao100","20200122","2"
"T0+ao100","20200123","2"
"T0+ao100","20200204","2"
"T0+ao100","20200205","2"
"T0+ao100","20200206","2"
"T0+ao100","20200211","2"
"T0+ao100","20200212","2"
"T0+ao100","20200213","2"
"T0+ao100","20200218","2"
"T0+ao100","20200219","2"
"T0+ao100","20200220","2"
"T0+ao100","20200225","2"
"T0+ao100","20200226","2"
"T0+ao100","20200227","2"
"T0+ao100","20200303","2"
"T0+ao100","20200304","2"
"T0+ao100","20200305","2"
"T0+ao100","20200310","2"
"T0+ao100","20200311","2"
"T0+ao100","20200312","2"
"T0+ao100","20200317","2"
"T0+ao100","20200318","2"
"T0+ao100","20200319","2"
"T0+ao100","20200324","2"
"T0+ao100","20200325","2"
"T0+ao100","20200326","2"
"T0+ao100","20200331","2"
"T0+ao100","20200401","2"
"T0+ao100","20200402","2"
"T0+ao100","20200407","2"
"T0+ao100","20200408","2"
"T0+ao100","20200409","2"
"T0+ao100","20200414","2"
"T0+ao100","20200415","2"
"T0+ao100","20200416","2"
"T0+ao100","20200421","2"
"T0+ao100","20200422","2"
"T0+ao100","20200423","2"
"T0+ao100","20200428","2"
"T0+ao100","20200429","2"
"T0+ao100","20200430","2"
"T0+ao100","20200505","2"
"T0+ao100","20200506","2"
"T0+ao100","20200507","2"
"T0+ao100","20200512","2"
"T0+ao100","20200513","2"
"T0+ao100","20200514","2"
"T0+ao100","20200519","2"
"T0+ao100","20200520","2"
"T0+ao100","20200521","2"
"T0+ao100","20200526","2"
"T0+ao100","20200527","2"
"T0+ao100","20200528","2"
"T0+ao100","20200602","2"
"T0+ao100","20200603","2"
"T0+ao100","20200604","2"
"T0+ao100","20200609","2"
"T0+ao100","20200610","2"
"T0+ao100","20200611","2"
"T0+ay","20191224","2"
"T0+ay","20191225","2"
"T0+ay","20191226","2"
"T0+ay","20191231","2"
"T0+ay","20200101","2"
"T0+ay","20200106","2"
"T0+ay","20200225","2"
"T0+ay","20200410","2"
"T0+ay","20200413","2"
"T0+ay","20200501","2"
"T0+ay","20200521","2"
"T0+ay","20200601","2"
"T0+ay","20200611","2"
"T0+b2","20191223","2"
"T0+b2","20191224","2"
"T0+b2","20191225","2"
"T0+b2","20191226","2"
"T0+b2","20191230","2"
"T0+b2","20191231","2"
"T0+b2","20200101","2"
"T0+b2","20200102","2"
"T0+b2","20200106","2"
"T0+b2","20200224","2"
"T0+b2","20200225","2"
"T0+b2","20200226","2"
"T0+b2","20200227","2"
"T0+b2","20200302","2"
"T0+b2","20200303","2"
"T0+b2","20200304","2"
"T0+b2","20200305","2"
"T0+b2","20200309","2"
"T0+b2","20200310","2"
"T0+b2","20200311","2"
"T0+b2","20200312","2"
"T0+b2","20200316","2"
"T0+b2","20200317","2"
"T0+b2","20200318","2"
"T0+b2","20200319","2"
"T0+b2","20200323","2"
"T0+b2","20200324","2"
"T0+b2","20200325","2"
"T0+b2","20200326","2"
"T0+b2","20200330","2"
"T0+b2","20200331","2"
"T0+b2","20200401","2"
"T0+b2","20200402","2"
"T0+b2","20200406","2"
"T0+b2","20200407","2"
"T0+b2","20200408","2"
"T0+b2","20200409","2"
"T0+b2","20200413","2"
"T0+b2","20200414","2"
"T0+b2","20200415","2"
"T0+b2","20200416","2"
"T0+b2","20200420","2"
"T0+b2","20200421","2"
"T0+b2","20200422","2"
"T0+b2","20200423","2"
"T0+b2","20200427","2"
"T0+b2","20200428","2"
"T0+b2","20200429","2"
"T0+b2","20200430","2"
"T0+b2","20200504","2"
"T0+b2","20200505","2"
"T0+b2","20200506","2"
"T0+b2","20200507","2"
"T0+b2","20200511","2"
"T0+b2","20200512","2"
"T0+b2","20200513","2"
"T0+b2","20200514","2"
"T0+b2","20200518","2"
"T0+b2","20200519","2"
"T0+b2","20200520","2"
"T0+b2","20200521","2"
"T0+b2","20200525","2"
"T0+b2","20200526","2"
"T0+b2","20200527","2"
"T0+b2","20200528","2"
"T0+b2","20200601","2"
"T0+b2","20200602","2"
"T0+b2","20200603","2"
"T0+b2","20200604","2"
"T0+b2","20200608","2"
"T0+b2","20200609","2"
"T0+b2","20200610","2"
"T0+b2","20200611","2"
"T0+b2#1","20200406","2"
"T0+b2#1","20200407","2"
"T0+b2#1","20200408","2"
"T0+b2#1","20200409","2"
"T0+b2#1","20200413","2"
"T0+b2#1","20200414","2"
"T0+b2#1","20200415","2"
"T0+b2#1","20200416","2"
"T0+b2#1","20200521","2"
"T0+b2#1","20200601","2"
"T0+b2#1","20200602","2"
"T0+b2#1","20200603","2"
"T0+b2#1","20200604","2"
"T0+b2#1","20200608","2"
"T0+b2#1","20200609","2"
"T0+b2#1","20200610","2"
"T0+b2#1","20200611","2"
"T0+b2#2","20191223","2"
"T0+b2#2","20191224","2"
"T0+b2#2","20191225","2"
"T0+b2#2","20191226","2"
"T0+b2#2","20191230","2"
"T0+b2#2","20191231","2"
"T0+b2#2","20200101","2"
"T0+b2#2","20200102","2"
"T0+b2#2","20200106","2"
"T0+b2#2","20200224","2"
"T0+b2#2","20200225","2"
"T0+b2#2","20200226","2"
"T0+b2#2","20200227","2"
"T0+b2#2","20200406","2"
"T0+b2#2","20200407","2"
"T0+b2#2","20200408","2"
"T0+b2#2","20200409","2"
"T0+b2#2","20200413","2"
"T0+b2#2","20200414","2"
"T0+b2#2","20200415","2"
"T0+b2#2","20200416","2"
"T0+b2#2","20200521","2"
"T0+b2#2","20200601","2"
"T0+b2#2","20200602","2"
"T0+b2#2","20200603","2"
"T0+b2#2","20200604","2"
"T0+b2#2","20200608","2"
"T0+b2#2","20200609","2"
"T0+b2#2","20200610","2"
"T0+b2#2","20200611","2"
"T0+b2#3","20191223","2"
"T0+b2#3","20191224","2"
"T0+b2#3","20191225","2"
"T0+b2#3","20191226","2"
"T0+b2#3","20191230","2"
"T0+b2#3","20191231","2"
"T0+b2#3","20200101","2"
"T0+b2#3","20200102","2"
"T0+b2#3","20200106","2"
"T0+b2#3","20200113","2"
"T0+b2#3","20200114","2"
"T0+b2#3","20200115","2"
"T0+b2#3","20200116","2"
"T0+b2#3","20200120","2"
"T0+b2#3","20200121","2"
"T0+b2#3","20200122","2"
"T0+b2#3","20200123","2"
"T0+b2#3","20200127","2"
"T0+b2#3","20200128","2"
"T0+b2#3","20200129","2"
"T0+b2#3","20200130","2"
"T0+b2#3","20200203","2"
"T0+b2#3","20200204","2"
"T0+b2#3","20200205","2"
"T0+b2#3","20200206","2"
"T0+b2#3","20200210","2"
"T0+b2#3","20200211","2"
"T0+b2#3","20200212","2"
"T0+b2#3","20200213","2"
"T0+b2#3","20200217","2"
"T0+b2#3","20200218","2"
"T0+b2#3","20200219","2"
"T0+b2#3","20200220","2"
"T0+b2#3","20200224","2"
"T0+b2#3","20200225","2"
"T0+b2#3","20200226","2"
"T0+b2#3","20200227","2"
"T0+b2#3","20200302","2"
"T0+b2#3","20200303","2"
"T0+b2#3","20200304","2"
"T0+b2#3","20200305","2"
"T0+b2#3","20200309","2"
"T0+b2#3","20200310","2"
"T0+b2#3","20200311","2"
"T0+b2#3","20200312","2"
"T0+b2#3","20200316","2"
"T0+b2#3","20200317","2"
"T0+b2#3","20200318","2"
"T0+b2#3","20200319","2"
"T0+b2#3","20200323","2"
"T0+b2#3","20200324","2"
"T0+b2#3","20200325","2"
"T0+b2#3","20200326","2"
"T0+b2#3","20200330","2"
"T0+b2#3","20200331","2"
"T0+b2#3","20200401","2"
"T0+b2#3","20200402","2"
"T0+b2#3","20200406","2"
"T0+b2#3","20200407","2"
"T0+b2#3","20200408","2"
"T0+b2#3","20200409","2"
"T0+b2#3","20200413","2"
"T0+b2#3","20200414","2"
"T0+b2#3","20200415","2"
"T0+b2#3","20200416","2"
"T0+b2#3","20200420","2"
"T0+b2#3","20200421","2"
"T0+b2#3","20200422","2"
"T0+b2#3","20200423","2"
"T0+b2#3","20200427","2"
"T0+b2#3","20200428","2"
"T0+b2#3","20200429","2"
"T0+b2#3","20200430","2"
"T0+b2#3","20200504","2"
"T0+b2#3","20200505","2"
"T0+b2#3","20200506","2"
"T0+b2#3","20200507","2"
"T0+b2#3","20200511","2"
"T0+b2#3","20200512","2"
"T0+b2#3","20200513","2"
"T0+b2#3","20200514","2"
"T0+b2#3","20200518","2"
"T0+b2#3","20200519","2"
"T0+b2#3","20200520","2"
"T0+b2#3","20200521","2"
"T0+b2#3","20200525","2"
"T0+b2#3","20200526","2"
"T0+b2#3","20200527","2"
"T0+b2#3","20200528","2"
"T0+b2#3","20200601","2"
"T0+b2#3","20200602","2"
"T0+b2#3","20200603","2"
"T0+b2#3","20200604","2"
"T0+b2#3","20200608","2"
"T0+b2#3","20200609","2"
"T0+b2#3","20200610","2"
"T0+b2#3","20200611","2"
"T0+b2#4","20200224","2"
"T0+b2#4","20200225","2"
"T0+b2#4","20200226","2"
"T0+b2#4","20200227","2"
"T0+b2#4","20200406","2"
"T0+b2#4","20200407","2"
"T0+b2#4","20200408","2"
"T0+b2#4","20200409","2"
"T0+b2#4","20200413","2"
"T0+b2#4","20200414","2"
"T0+b2#4","20200415","2"
"T0+b2#4","20200416","2"
"T0+b2#4","20200521","2"
"T0+b2#4","20200601","2"
"T0+b2#4","20200602","2"
"T0+b2#4","20200603","2"
"T0+b2#4","20200604","2"
"T0+b2#4","20200608","2"
"T0+b2#4","20200609","2"
"T0+b2#4","20200610","2"
"T0+b2#4","20200611","2"
"T0+b3","20191227","2"
"T0+b3","20200103","2"
"T0+b3","20200228","2"
"T0+b3","20200410","2"
"T0+b3","20200417","2"
"T0+b3","20200501","2"
"T0+b3","20200605","2"
"T0+b3","20200612","2"
"T0+b3#1","20191227","2"
"T0+b3#1","20200103","2"
"T0+b3#1","20200131","2"
"T0+b3#1","20200207","2"
"T0+b3#1","20200214","2"
"T0+b3#1","20200221","2"
"T0+b3#1","20200228","2"
"T0+b3#1","20200306","2"
"T0+b3#1","20200313","2"
"T0+b3#1","20200320","2"
"T0+b3#1","20200327","2"
"T0+b3#1","20200403","2"
"T0+b3#1","20200410","2"
"T0+b3#1","20200417","2"
"T0+b3#1","20200424","2"
"T0+b3#1","20200501","2"
"T0+b3#1","20200508","2"
"T0+b3#1","20200515","2"
"T0+b3#1","20200522","2"
"T0+b3#1","20200529","2"
"T0+b3#1","20200605","2"
"T0+b3#1","20200612","2"
"T0+b3#2","20200228","2"
"T0+b3#2","20200410","2"
"T0+b3#2","20200417","2"
"T0+b3#2","20200501","2"
"T0+b3#2","20200605","2"
"T0+b3#2","20200612","2"
"T0+b3#3","20191227","2"
"T0+b3#3","20200103","2"
"T0+b3#3","20200117","2"
"T0+b3#3","20200124","2"
"T0+b3#3","20200131","2"
"T0+b3#3","20200207","2"
"T0+b3#3","20200214","2"
"T0+b3#3","20200221","2"
"T0+b3#3","20200228","2"
"T0+b3#3","20200306","2"
"T0+b3#3","20200313","2"
"T0+b3#3","20200320","2"
"T0+b3#3","20200327","2"
"T0+b3#3","20200403","2"
"T0+b3#3","20200410","2"
"T0+b3#3","20200417","2"
"T0+b3#3","20200424","2"
"T0+b3#3","20200501","2"
"T0+b3#3","20200508","2"
"T0+b3#3","20200515","2"
"T0+b3#3","20200522","2"
"T0+b3#3","20200529","2"
"T0+b3#3","20200605","2"
"T0+b3#3","20200612","2"
"T0+b3#4","20200228","2"
"T0+b3#4","20200410","2"
"T0+b3#4","20200417","2"
"T0+b3#4","20200501","2"
"T0+b3#4","20200605","2"
"T0+b3#4","20200612","2"
"T0+b3a","20191227","2"
"T0+b3a","20200103","2"
"T0+b3a","20200228","2"
"T0+b3a","20200410","2"
"T0+b3a","20200417","2"
"T0+b3a","20200501","2"
"T0+b3a","20200605","2"
"T0+b3a","20200612","2"
"T0+b3b","20191223","2"
"T0+b3b","20191224","2"
"T0+b3b","20191225","2"
"T0+b3b","20191226","2"
"T0+b3b","20191230","2"
"T0+b3b","20191231","2"
"T0+b3b","20200101","2"
"T0+b3b","20200102","2"
"T0+b3b","20200106","2"
"T0+b3b","20200224","2"
"T0+b3b","20200225","2"
"T0+b3b","20200226","2"
"T0+b3b","20200227","2"
"T0+b3b","20200406","2"
"T0+b3b","20200407","2"
"T0+b3b","20200408","2"
"T0+b3b","20200409","2"
"T0+b3b","20200413","2"
"T0+b3b","20200414","2"
"T0+b3b","20200415","2"
"T0+b3b","20200416","2"
"T0+b3b","20200521","2"
"T0+b3b","20200601","2"
"T0+b3b","20200602","2"
"T0+b3b","20200603","2"
"T0+b3b","20200604","2"
"T0+b3b","20200608","2"
"T0+b3b","20200609","2"
"T0+b3b","20200610","2"
"T0+b3b","20200611","2"
"T0+bc","20191224","2"
"T0+bc","20191225","2"
"T0+bc","20191226","2"
"T0+bc","20191231","2"
"T0+bc","20200101","2"
"T0+bc","20200106","2"
"T0+bc","20200225","2"
"T0+bc","20200413","2"
"T0+bc","20200521","2"
"T0+bc","20200601","2"
"T0+bc","20200611","2"
"T0+bi","20200410","2"
"T0+bi","20200501","2"
"T0+bk","20200410","2"
"T0+bk","20200501","2"
"T0+bn","20191224","2"
"T0+bn","20191225","2"
"T0+bn","20191226","2"
"T0+bn","20191231","2"
"T0+bn","20200101","2"
"T0+bn","20200106","2"
"T0+bn","20200225","2"
"T0+bn","20200413","2"
"T0+bn","20200521","2"
"T0+bn","20200601","2"
"T0+bn","20200611","2"
"T0+cn","20191224","2"
"T0+cn","20191225","2"
"T0+cn","20191226","2"
"T0+cn","20191231","2"
"T0+cn","20200101","2"
"T0+cn","20200106","2"
"T0+cn","20200225","2"
"T0+cn","20200401","2"
"T0+cn","20200402","2"
"T0+cn","20200403","2"
"T0+cn","20200406","2"
"T0+cn","20200407","2"
"T0+cn","20200408","2"
"T0+cn","20200409","2"
"T0+cn","20200410","2"
"T0+cn","20200413","2"
"T0+cn","20200414","2"
"T0+cn","20200415","2"
"T0+cn","20200416","2"
"T0+cn","20200417","2"
"T0+cn","20200420","2"
"T0+cn","20200421","2"
"T0+cn","20200422","2"
"T0+cn","20200423","2"
"T0+cn","20200424","2"
"T0+cn","20200427","2"
"T0+cn","20200428","2"
"T0+cn","20200429","2"
"T0+cn","20200430","2"
"T0+cn","20200501","2"
"T0+cn","20200504","2"
"T0+cn","20200505","2"
"T0+cn","20200506","2"
"T0+cn","20200507","2"
"T0+cn","20200508","2"
"T0+cn","20200511","2"
"T0+cn","20200512","2"
"T0+cn","20200513","2"
"T0+cn","20200514","2"
"T0+cn","20200515","2"
"T0+cn","20200518","2"
"T0+cn","20200519","2"
"T0+cn","20200520","2"
"T0+cn","20200521","2"
"T0+cn","20200522","2"
"T0+cn","20200525","2"
"T0+cn","20200526","2"
"T0+cn","20200527","2"
"T0+cn","20200528","2"
"T0+cn","20200529","2"
"T0+cn","20200601","2"
"T0+cn","20200602","2"
"T0+cn","20200603","2"
"T0+cn","20200604","2"
"T0+cn","20200605","2"
"T0+cn","20200608","2"
"T0+cn","20200609","2"
"T0+cn","20200610","2"
"T0+cn","20200611","2"
"T0+cn","20200612","2"
"T0+cn#1","20191224","2"
"T0+cn#1","20191225","2"
"T0+cn#1","20191226","2"
"T0+cn#1","20191231","2"
"T0+cn#1","20200101","2"
"T0+cn#1","20200106","2"
"T0+cn#1","20200109","2"
"T0+cn#1","20200225","2"
"T0+cn#1","20200303","2"
"T0+cn#1","20200304","2"
"T0+cn#1","20200309","2"
"T0+cn#1","20200310","2"
"T0+cn#1","20200311","2"
"T0+cn#1","20200312","2"
"T0+cn#1","20200401","2"
"T0+cn#1","20200402","2"
"T0+cn#1","20200403","2"
"T0+cn#1","20200406","2"
"T0+cn#1","20200407","2"
"T0+cn#1","20200408","2"
"T0+cn#1","20200409","2"
"T0+cn#1","20200410","2"
"T0+cn#1","20200413","2"
"T0+cn#1","20200414","2"
"T0+cn#1","20200415","2"
"T0+cn#1","20200416","2"
"T0+cn#1","20200417","2"
"T0+cn#1","20200420","2"
"T0+cn#1","20200421","2"
"T0+cn#1","20200422","2"
"T0+cn#1","20200423","2"
"T0+cn#1","20200424","2"
"T0+cn#1","20200427","2"
"T0+cn#1","20200428","2"
"T0+cn#1","20200429","2"
"T0+cn#1","20200430","2"
"T0+cn#1","20200501","2"
"T0+cn#1","20200504","2"
"T0+cn#1","20200505","2"
"T0+cn#1","20200506","2"
"T0+cn#1","20200507","2"
"T0+cn#1","20200508","2"
